name,max_velocity_hard_limit,eps,min_samples,recall,precision,beta,fbeta_score,status,status_details,min_duration_sec
factory_vfhdbscan,6.0,160.0,5.0,0.2994350282485876,0.15304606240713226,1.0,0.20256029684601115,success,,
factory_vfhdbscan,6.0,160.0,7.0,0.2966101694915254,0.1737649063032368,1.0,0.219146128111476,success,,
factory_vfhdbscan,6.0,160.0,9.0,0.2966101694915254,0.1988527724665392,1.0,0.23808745135232362,success,,
factory_vfhdbscan,6.0,160.0,11.0,0.2824858757062147,0.21710526315789475,1.0,0.24551744661855518,success,,
factory_vfhdbscan,6.0,160.0,13.0,0.268361581920904,0.23095823095823095,1.0,0.24825899000569912,success,,
factory_vfhdbscan,6.0,170.0,1.0,0.3050847457627119,0.0822239624119029,1.0,0.12953634214043386,success,,
factory_vfhdbscan,6.0,170.0,3.0,0.288135593220339,0.1334231805929919,1.0,0.1823895963153617,success,,
factory_vfhdbscan,6.0,170.0,5.0,0.288135593220339,0.15396578538102643,1.0,0.20069162890531836,success,,
factory_vfhdbscan,6.0,170.0,7.0,0.2909604519774011,0.176056338028169,1.0,0.2193729766570114,success,,
factory_vfhdbscan,6.0,170.0,9.0,0.288135593220339,0.1992110453648915,1.0,0.23556043352997666,success,,
factory_vfhdbscan,6.0,170.0,11.0,0.2796610169491525,0.21585903083700442,1.0,0.24365252768778725,success,,
factory_vfhdbscan,6.0,170.0,13.0,0.2711864406779661,0.23514851485148514,1.0,0.25188499461430114,success,,
factory_vfhdbscan,6.0,180.0,1.0,0.3022598870056497,0.08421052631578947,1.0,0.1317227052396707,success,,
factory_vfhdbscan,6.0,180.0,3.0,0.288135593220339,0.13865546218487396,1.0,0.18721842149174037,success,,
factory_vfhdbscan,6.0,180.0,5.0,0.2853107344632768,0.1590909090909091,1.0,0.2042762207454493,success,,
factory_vfhdbscan,6.0,180.0,7.0,0.2740112994350282,0.17272727272727273,1.0,0.2118877902966199,success,,
factory_vfhdbscan,6.0,180.0,9.0,0.2711864406779661,0.1919191919191919,1.0,0.22476894639556377,success,,
factory_vfhdbscan,6.0,180.0,11.0,0.2740112994350282,0.21524663677130046,1.0,0.24109986277606607,success,,
factory_vfhdbscan,6.0,180.0,13.0,0.2627118644067797,0.23,1.0,0.24527003783969728,success,,
factory_vfhdbscan,6.0,190.0,1.0,0.2966101694915254,0.08571428571428572,1.0,0.1329955668144395,success,,
factory_vfhdbscan,6.0,190.0,3.0,0.2853107344632768,0.14285714285714285,1.0,0.19038642789820923,success,,
factory_vfhdbscan,6.0,190.0,5.0,0.2853107344632768,0.16526138279932545,1.0,0.20929322831315744,success,,
factory_vfhdbscan,6.0,190.0,7.0,0.2740112994350282,0.17343173431734318,1.0,0.21241700640652303,success,,
factory_vfhdbscan,6.0,190.0,9.0,0.268361581920904,0.19096509240246407,1.0,0.22314268756235242,success,,
factory_vfhdbscan,6.0,190.0,11.0,0.24858757062146894,0.2013888888888889,1.0,0.22251286075507892,success,,
factory_vfhdbscan,6.0,190.0,13.0,0.24858757062146894,0.2230769230769231,1.0,0.23514235695199484,success,,
factory_vfhdbscan,6.0,200.0,1.0,0.288135593220339,0.0859375,1.0,0.13238938053097346,success,,
factory_vfhdbscan,6.0,200.0,3.0,0.2796610169491525,0.14457831325301204,1.0,0.19061371841155234,success,,
factory_vfhdbscan,6.0,200.0,5.0,0.2796610169491525,0.1681260945709282,1.0,0.21000298299691758,success,,
factory_vfhdbscan,6.0,200.0,7.0,0.2768361581920904,0.18269230769230768,1.0,0.22012058162903414,success,,
factory_vfhdbscan,6.0,200.0,9.0,0.2655367231638418,0.19206680584551147,1.0,0.22290383277057502,success,,
factory_vfhdbscan,6.0,200.0,11.0,0.2598870056497175,0.2107728337236534,1.0,0.2327673451028899,success,,
factory_vfhdbscan,6.0,200.0,13.0,0.2457627118644068,0.2275132275132275,1.0,0.23628612032212223,success,,
factory_vfhdbscan,7.0,10.0,1.0,0.6468926553672316,0.007197249622465701,1.0,0.014236110002923765,success,,
factory_vfhdbscan,7.0,10.0,3.0,0.14689265536723164,0.1718213058419244,1.0,0.15838206627680312,success,,
factory_vfhdbscan,7.0,10.0,5.0,0.00847457627118644,0.6666666666666666,1.0,0.01673640167364017,success,,
factory_vfhdbscan,7.0,10.0,7.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,10.0,9.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,10.0,11.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,10.0,13.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,20.0,1.0,0.6271186440677966,0.03387172651717108,1.0,0.06427201408966075,success,,
factory_vfhdbscan,7.0,20.0,3.0,0.5028248587570622,0.11472148541114058,1.0,0.18681938689461455,success,,
factory_vfhdbscan,7.0,20.0,5.0,0.04519774011299435,0.10948905109489052,1.0,0.06398293788323114,success,,
factory_vfhdbscan,7.0,20.0,7.0,0.00847457627118644,0.5,1.0,0.016666666666666666,success,,
factory_vfhdbscan,7.0,20.0,9.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,20.0,11.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,20.0,13.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,30.0,1.0,0.6101694915254238,0.041916167664670656,1.0,0.07844357976653696,success,,
factory_vfhdbscan,7.0,30.0,3.0,0.5084745762711864,0.11574074074074074,1.0,0.18856065367693275,success,,
factory_vfhdbscan,7.0,30.0,5.0,0.4519774011299435,0.15308151093439365,1.0,0.22870296459930575,success,,
factory_vfhdbscan,7.0,30.0,7.0,0.0423728813559322,0.11864406779661017,1.0,0.062444246208742185,success,,
factory_vfhdbscan,7.0,30.0,9.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,30.0,11.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,30.0,13.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,40.0,1.0,0.5790960451977402,0.050314465408805034,1.0,0.09258475174302087,success,,
factory_vfhdbscan,7.0,40.0,3.0,0.4915254237288136,0.11813759555246699,1.0,0.19049091014470357,success,,
factory_vfhdbscan,7.0,40.0,5.0,0.4576271186440678,0.15119617224880383,1.0,0.22729573487492338,success,,
factory_vfhdbscan,7.0,40.0,7.0,0.3983050847457627,0.19268635724331926,1.0,0.25972611580582056,success,,
factory_vfhdbscan,7.0,40.0,9.0,0.05084745762711865,0.15178571428571427,1.0,0.07617625093353249,success,,
factory_vfhdbscan,7.0,40.0,11.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,40.0,13.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,50.0,1.0,0.5141242937853108,0.05659777424483307,1.0,0.10197009137522388,success,,
factory_vfhdbscan,7.0,50.0,3.0,0.4435028248587571,0.11706948640483383,1.0,0.18524157145140785,success,,
factory_vfhdbscan,7.0,50.0,5.0,0.4491525423728814,0.14800759013282733,1.0,0.22264709842466676,success,,
factory_vfhdbscan,7.0,50.0,7.0,0.4096045197740113,0.18675496688741722,1.0,0.25654217041326566,success,,
factory_vfhdbscan,7.0,50.0,9.0,0.3559322033898305,0.246,1.0,0.2909275215408008,success,,
factory_vfhdbscan,7.0,50.0,11.0,0.03954802259887006,0.11607142857142858,1.0,0.058995137763371154,success,,
factory_vfhdbscan,7.0,50.0,13.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,7.0,60.0,1.0,0.4661016949152542,0.06543556804496187,1.0,0.11476007910956931,success,,
factory_vfhdbscan,7.0,60.0,3.0,0.4096045197740113,0.1156957928802589,1.0,0.18042829421950732,success,,
factory_vfhdbscan,7.0,60.0,5.0,0.4180790960451977,0.14471057884231536,1.0,0.21500205384068208,success,,
factory_vfhdbscan,7.0,60.0,7.0,0.3983050847457627,0.17866323907455012,1.0,0.24667723908775108,success,,
factory_vfhdbscan,7.0,60.0,9.0,0.3813559322033898,0.23741007194244604,1.0,0.2926396689328998,success,,
factory_vfhdbscan,7.0,60.0,11.0,0.327683615819209,0.304,1.0,0.3153978248425873,success,,
factory_vfhdbscan,7.0,60.0,13.0,0.05649717514124294,0.16964285714285715,1.0,0.08476466651795674,success,,
factory_vfhdbscan,7.0,70.0,1.0,0.423728813559322,0.07538461538461538,1.0,0.12799749229402851,success,,
factory_vfhdbscan,7.0,70.0,3.0,0.3926553672316384,0.12164579606440072,1.0,0.18574671081721086,success,,
factory_vfhdbscan,7.0,70.0,5.0,0.3870056497175141,0.1397288842544317,1.0,0.20532493750664077,success,,
factory_vfhdbscan,7.0,70.0,7.0,0.3898305084745763,0.17480719794344474,1.0,0.24137664943282663,success,,
factory_vfhdbscan,7.0,70.0,9.0,0.3644067796610169,0.21658206429780033,1.0,0.2716884270799911,success,,
factory_vfhdbscan,7.0,70.0,11.0,0.3474576271186441,0.2863849765258216,1.0,0.31397903458665494,success,,
factory_vfhdbscan,7.0,70.0,13.0,0.3163841807909605,0.3353658536585366,1.0,0.32559860457740897,success,,
factory_vfhdbscan,7.0,80.0,1.0,0.4152542372881356,0.07659574468085106,1.0,0.1293349952342547,success,,
factory_vfhdbscan,7.0,80.0,3.0,0.3813559322033898,0.12110091743119267,1.0,0.1838269427165537,success,,
factory_vfhdbscan,7.0,80.0,5.0,0.384180790960452,0.14472252448313383,1.0,0.21024490602443247,success,,
factory_vfhdbscan,7.0,80.0,7.0,0.3700564971751412,0.16732026143790849,1.0,0.23044520948002775,success,,
factory_vfhdbscan,7.0,80.0,9.0,0.3615819209039548,0.20655737704918034,1.0,0.2629193700890092,success,,
factory_vfhdbscan,7.0,80.0,11.0,0.3587570621468927,0.2709677419354839,1.0,0.30874309032500796,success,,
factory_vfhdbscan,7.0,80.0,13.0,0.3305084745762712,0.3267605633802817,1.0,0.32862383321831984,success,,
factory_vfhdbscan,7.0,90.0,1.0,0.4096045197740113,0.07849640685461581,1.0,0.13174522431559987,success,,
factory_vfhdbscan,7.0,90.0,3.0,0.3757062146892655,0.12310606060606061,1.0,0.18544736898556322,success,,
factory_vfhdbscan,7.0,90.0,5.0,0.3672316384180791,0.1441543700340522,1.0,0.20703752006420545,success,,
factory_vfhdbscan,7.0,90.0,7.0,0.3531073446327684,0.16180371352785147,1.0,0.2219182467730904,success,,
factory_vfhdbscan,7.0,90.0,9.0,0.3559322033898305,0.19967532467532467,1.0,0.25583122864358937,success,,
factory_vfhdbscan,7.0,90.0,11.0,0.3502824858757062,0.24649298597194388,1.0,0.28936234798611243,success,,
factory_vfhdbscan,7.0,90.0,13.0,0.3333333333333333,0.2947103274559194,1.0,0.31283422459893045,success,,
factory_vfhdbscan,7.0,100.0,1.0,0.3926553672316384,0.07825086306098965,1.0,0.13049570973954702,success,,
factory_vfhdbscan,7.0,100.0,3.0,0.3644067796610169,0.12365063788027478,1.0,0.1846468433160092,success,,
factory_vfhdbscan,7.0,100.0,5.0,0.3615819209039548,0.14723203769140164,1.0,0.2092570068400884,success,,
factory_vfhdbscan,7.0,100.0,7.0,0.3474576271186441,0.16551724137931034,1.0,0.2242223994531161,success,,
factory_vfhdbscan,7.0,100.0,9.0,0.3474576271186441,0.1941747572815534,1.0,0.24912653805255963,success,,
factory_vfhdbscan,7.0,100.0,11.0,0.3446327683615819,0.23715415019762845,1.0,0.2809657237170383,success,,
factory_vfhdbscan,7.0,100.0,13.0,0.3135593220338983,0.2716049382716049,1.0,0.291078133381012,success,,
factory_vfhdbscan,7.0,110.0,1.0,0.3813559322033898,0.07966203983101991,1.0,0.1317935234798815,success,,
factory_vfhdbscan,7.0,110.0,3.0,0.3559322033898305,0.12589559877175024,1.0,0.18600129617627997,success,,
factory_vfhdbscan,7.0,110.0,5.0,0.3559322033898305,0.15166461159062886,1.0,0.21269762845849802,success,,
factory_vfhdbscan,7.0,110.0,7.0,0.3389830508474576,0.16690442225392296,1.0,0.223677292931224,success,,
factory_vfhdbscan,7.0,110.0,9.0,0.3361581920903955,0.19110378912685339,1.0,0.24367812033857914,success,,
factory_vfhdbscan,7.0,110.0,11.0,0.3333333333333333,0.22243713733075435,1.0,0.2668213457076566,success,,
factory_vfhdbscan,7.0,110.0,13.0,0.3107344632768362,0.2529002320185615,1.0,0.27885017907809667,success,,
factory_vfhdbscan,7.0,120.0,1.0,0.3502824858757062,0.0782552918537524,1.0,0.12793018299901904,success,,
factory_vfhdbscan,7.0,120.0,3.0,0.327683615819209,0.12459016393442623,1.0,0.18053735255570116,success,,
factory_vfhdbscan,7.0,120.0,5.0,0.3418079096045198,0.15454545454545454,1.0,0.21285182119205295,success,,
factory_vfhdbscan,7.0,120.0,7.0,0.3333333333333333,0.17313432835820897,1.0,0.22789783889980358,success,,
factory_vfhdbscan,7.0,120.0,9.0,0.3135593220338983,0.18664383561643835,1.0,0.23400058021467945,success,,
factory_vfhdbscan,7.0,120.0,11.0,0.3163841807909605,0.21568627450980393,1.0,0.25650635019779305,success,,
factory_vfhdbscan,7.0,120.0,13.0,0.2909604519774011,0.23776223776223776,1.0,0.2616850364281711,success,,
factory_vfhdbscan,7.0,130.0,1.0,0.3361581920903955,0.07868190988567586,1.0,0.12751693219337734,success,,
factory_vfhdbscan,7.0,130.0,3.0,0.3192090395480226,0.12700228832951946,1.0,0.18170887176218348,success,,
factory_vfhdbscan,7.0,130.0,5.0,0.3305084745762712,0.15710382513661203,1.0,0.2129730756446175,success,,
factory_vfhdbscan,7.0,130.0,7.0,0.327683615819209,0.17619783616692428,1.0,0.2291695549701927,success,,
factory_vfhdbscan,7.0,130.0,9.0,0.3135593220338983,0.19607843137254902,1.0,0.241278121943267,success,,
factory_vfhdbscan,7.0,130.0,11.0,0.307909604519774,0.2152917505030181,1.0,0.25340300485600376,success,,
factory_vfhdbscan,7.0,130.0,13.0,0.288135593220339,0.23433874709976799,1.0,0.25846755983742287,success,,
factory_vfhdbscan,7.0,140.0,1.0,0.3220338983050847,0.07909604519774012,1.0,0.12699928383862497,success,,
factory_vfhdbscan,7.0,140.0,3.0,0.3050847457627119,0.12755716004813478,1.0,0.17989817084669057,success,,
factory_vfhdbscan,7.0,140.0,5.0,0.307909604519774,0.15242165242165243,1.0,0.20390573096961434,success,,
factory_vfhdbscan,7.0,140.0,7.0,0.3163841807909605,0.17828200972447325,1.0,0.22805523675539596,success,,
factory_vfhdbscan,7.0,140.0,9.0,0.3050847457627119,0.1931407942238267,1.0,0.23653669020571075,success,,
factory_vfhdbscan,7.0,140.0,11.0,0.3107344632768362,0.2155688622754491,1.0,0.2545477919907437,success,,
factory_vfhdbscan,7.0,140.0,13.0,0.2768361581920904,0.22716627634660422,1.0,0.24955371206552554,success,,
factory_vfhdbscan,7.0,150.0,1.0,0.3248587570621469,0.08222222222222222,1.0,0.13122995312114483,success,,
factory_vfhdbscan,7.0,150.0,3.0,0.3050847457627119,0.13248407643312102,1.0,0.18474291917497285,success,,
factory_vfhdbscan,7.0,150.0,5.0,0.2994350282485876,0.15465465465465467,1.0,0.20396420631807058,success,,
factory_vfhdbscan,7.0,150.0,7.0,0.3022598870056497,0.17627118644067796,1.0,0.22268024733356012,success,,
factory_vfhdbscan,7.0,150.0,9.0,0.2994350282485876,0.1951219512195122,1.0,0.2362775146280301,success,,
factory_vfhdbscan,7.0,150.0,11.0,0.3107344632768362,0.22176591375770022,1.0,0.258817890677763,success,,
factory_vfhdbscan,7.0,150.0,13.0,0.2824858757062147,0.22758620689655173,1.0,0.2520815827667863,success,,
factory_vfhdbscan,7.0,160.0,1.0,0.2937853107344633,0.07841614906832298,1.0,0.12379055543115741,success,,
factory_vfhdbscan,7.0,160.0,3.0,0.2740112994350282,0.126514131897712,1.0,0.1731041225663759,success,,
factory_vfhdbscan,7.0,160.0,5.0,0.2824858757062147,0.15203761755485892,1.0,0.19768081680898325,success,,
factory_vfhdbscan,7.0,160.0,7.0,0.288135593220339,0.17398945518453426,1.0,0.21696532164496585,success,,
factory_vfhdbscan,7.0,160.0,9.0,0.2994350282485876,0.20233463035019456,1.0,0.24148959474260684,success,,
factory_vfhdbscan,7.0,160.0,11.0,0.2909604519774011,0.2217391304347826,1.0,0.2516768876964354,success,,
factory_vfhdbscan,7.0,160.0,13.0,0.2768361581920904,0.22877358490566038,1.0,0.25052049018315986,success,,
factory_vfhdbscan,7.0,170.0,1.0,0.2853107344632768,0.07901037509976057,1.0,0.12375076578444172,success,,
factory_vfhdbscan,7.0,170.0,3.0,0.268361581920904,0.12845303867403315,1.0,0.17374289591158484,success,,
factory_vfhdbscan,7.0,170.0,5.0,0.268361581920904,0.1497584541062802,1.0,0.19223865008649108,success,,
factory_vfhdbscan,7.0,170.0,7.0,0.2740112994350282,0.16994633273703041,1.0,0.20978224989471048,success,,
factory_vfhdbscan,7.0,170.0,9.0,0.2768361581920904,0.192,1.0,0.22674250457919598,success,,
factory_vfhdbscan,7.0,170.0,11.0,0.2824858757062147,0.21806167400881057,1.0,0.24612783730701343,success,,
factory_vfhdbscan,7.0,170.0,13.0,0.2627118644067797,0.22493887530562348,1.0,0.24236243892075635,success,,
factory_vfhdbscan,7.0,180.0,1.0,0.2768361581920904,0.07914262159934048,1.0,0.12309463685250363,success,,
factory_vfhdbscan,7.0,180.0,3.0,0.2598870056497175,0.12949640287769784,1.0,0.17286012526096034,success,,
factory_vfhdbscan,7.0,180.0,5.0,0.2598870056497175,0.1505016722408027,1.0,0.1906165108890833,success,,
factory_vfhdbscan,7.0,180.0,7.0,0.2598870056497175,0.16574585635359115,1.0,0.20240539747726607,success,,
factory_vfhdbscan,7.0,180.0,9.0,0.2570621468926554,0.18292682926829268,1.0,0.21374882555590355,success,,
factory_vfhdbscan,7.0,180.0,11.0,0.2740112994350282,0.21428571428571427,1.0,0.240495867768595,success,,
factory_vfhdbscan,7.0,180.0,13.0,0.2598870056497175,0.22693266832917705,1.0,0.24229444621306395,success,,
factory_vfhdbscan,7.0,190.0,1.0,0.2627118644067797,0.07757885763000852,1.0,0.11978514256597524,success,,
factory_vfhdbscan,7.0,190.0,3.0,0.24858757062146894,0.12835820895522387,1.0,0.1692989128003221,success,,
factory_vfhdbscan,7.0,190.0,5.0,0.2457627118644068,0.14756944444444445,1.0,0.18440936634996635,success,,
factory_vfhdbscan,7.0,190.0,7.0,0.2457627118644068,0.1619047619047619,1.0,0.195208869530786,success,,
factory_vfhdbscan,7.0,190.0,9.0,0.2542372881355932,0.18604651162790697,1.0,0.21486123545210384,success,,
factory_vfhdbscan,7.0,190.0,11.0,0.2542372881355932,0.20323325635103925,1.0,0.22589201677077092,success,,
factory_vfhdbscan,7.0,190.0,13.0,0.2401129943502825,0.21558441558441557,1.0,0.22718856167581752,success,,
factory_vfhdbscan,7.0,200.0,1.0,0.2542372881355932,0.07746478873239436,1.0,0.11874775098956458,success,,
factory_vfhdbscan,7.0,200.0,3.0,0.24293785310734464,0.12982998454404945,1.0,0.16922392185340487,success,,
factory_vfhdbscan,7.0,200.0,5.0,0.24293785310734464,0.15080789946140036,1.0,0.18609443829052782,success,,
factory_vfhdbscan,7.0,200.0,7.0,0.24293785310734464,0.16600790513833993,1.0,0.19723693551029323,success,,
factory_vfhdbscan,7.0,200.0,9.0,0.2457627118644068,0.18201284796573874,1.0,0.20913757264667204,success,,
factory_vfhdbscan,7.0,200.0,11.0,0.24858757062146894,0.2033096926713948,1.0,0.22368032157001833,success,,
factory_vfhdbscan,7.0,200.0,13.0,0.23728813559322035,0.21465968586387435,1.0,0.22540742195169844,success,,
factory_vfhdbscan,8.0,10.0,1.0,0.652542372881356,0.007086638863629237,1.0,0.014021008953480175,success,,
factory_vfhdbscan,8.0,10.0,3.0,0.14689265536723164,0.17123287671232876,1.0,0.15813161415886146,success,,
factory_vfhdbscan,8.0,10.0,5.0,0.00847457627118644,0.6666666666666666,1.0,0.01673640167364017,success,,
factory_vfhdbscan,8.0,10.0,7.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,10.0,9.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,10.0,11.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,10.0,13.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,20.0,1.0,0.632768361581921,0.03097030828242648,1.0,0.05905044295087756,success,,
factory_vfhdbscan,8.0,20.0,3.0,0.5056497175141242,0.11350293542074363,1.0,0.18539120186426908,success,,
factory_vfhdbscan,8.0,20.0,5.0,0.04519774011299435,0.10869565217391304,1.0,0.06384676775738227,success,,
factory_vfhdbscan,8.0,20.0,7.0,0.00847457627118644,0.5,1.0,0.016666666666666666,success,,
factory_vfhdbscan,8.0,20.0,9.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,20.0,11.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,20.0,13.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,30.0,1.0,0.615819209039548,0.03782337198929527,1.0,0.0712694053223824,success,,
factory_vfhdbscan,8.0,30.0,3.0,0.5112994350282486,0.11406351263771873,1.0,0.1865176367953113,success,,
factory_vfhdbscan,8.0,30.0,5.0,0.4519774011299435,0.1506849315068493,1.0,0.22601772184409916,success,,
factory_vfhdbscan,8.0,30.0,7.0,0.0423728813559322,0.11864406779661017,1.0,0.062444246208742185,success,,
factory_vfhdbscan,8.0,30.0,9.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,30.0,11.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,30.0,13.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,40.0,1.0,0.5819209039548022,0.04448871181938911,1.0,0.08265809063523719,success,,
factory_vfhdbscan,8.0,40.0,3.0,0.4943502824858757,0.11608961303462322,1.0,0.18802484378387038,success,,
factory_vfhdbscan,8.0,40.0,5.0,0.4632768361581921,0.150093808630394,1.0,0.22673072270417866,success,,
factory_vfhdbscan,8.0,40.0,7.0,0.4011299435028249,0.19220055710306408,1.0,0.2598801124608774,success,,
factory_vfhdbscan,8.0,40.0,9.0,0.05084745762711865,0.15178571428571427,1.0,0.07617625093353249,success,,
factory_vfhdbscan,8.0,40.0,11.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,40.0,13.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,50.0,1.0,0.5254237288135594,0.05051346100471829,1.0,0.0921661997369947,success,,
factory_vfhdbscan,8.0,50.0,3.0,0.4463276836158192,0.11403508771929824,1.0,0.181657380383833,success,,
factory_vfhdbscan,8.0,50.0,5.0,0.4576271186440678,0.14749536178107606,1.0,0.22308831553511574,success,,
factory_vfhdbscan,8.0,50.0,7.0,0.4180790960451977,0.18823529411764706,1.0,0.259592194694146,success,,
factory_vfhdbscan,8.0,50.0,9.0,0.3559322033898305,0.24308300395256918,1.0,0.2888777050830398,success,,
factory_vfhdbscan,8.0,50.0,11.0,0.03954802259887006,0.11607142857142858,1.0,0.058995137763371154,success,,
factory_vfhdbscan,8.0,50.0,13.0,-1.0,-1.0,1.0,-1.0,fail,No joins between clusters & plan,
factory_vfhdbscan,8.0,60.0,1.0,0.4830508474576271,0.058823529411764705,1.0,0.10487580496780129,success,,
factory_vfhdbscan,8.0,60.0,3.0,0.4152542372881356,0.11301636788776305,1.0,0.17767608187353864,success,,
factory_vfhdbscan,8.0,60.0,5.0,0.4293785310734463,0.14536585365853658,1.0,0.21719908317589406,success,,
factory_vfhdbscan,8.0,60.0,7.0,0.4096045197740113,0.18032786885245902,1.0,0.250412120260617,success,,
factory_vfhdbscan,8.0,60.0,9.0,0.3870056497175141,0.23591549295774647,1.0,0.2931370357359563,success,,
factory_vfhdbscan,8.0,60.0,11.0,0.327683615819209,0.30158730158730157,1.0,0.31409434231152916,success,,
factory_vfhdbscan,8.0,60.0,13.0,0.05649717514124294,0.16964285714285715,1.0,0.08476466651795674,success,,
factory_vfhdbscan,8.0,70.0,1.0,0.4322033898305085,0.06726457399103139,1.0,0.11641177813284638,success,,
factory_vfhdbscan,8.0,70.0,3.0,0.3926553672316384,0.11744386873920552,1.0,0.18080781995734221,success,,
factory_vfhdbscan,8.0,70.0,5.0,0.3954802259887006,0.1395112016293279,1.0,0.20626095559689853,success,,
factory_vfhdbscan,8.0,70.0,7.0,0.3926553672316384,0.17103620474406991,1.0,0.23828024800265268,success,,
factory_vfhdbscan,8.0,70.0,9.0,0.3700564971751412,0.2159468438538206,1.0,0.2727374641661729,success,,
factory_vfhdbscan,8.0,70.0,11.0,0.3474576271186441,0.2817551963048499,1.0,0.31117608634794247,success,,
factory_vfhdbscan,8.0,70.0,13.0,0.3163841807909605,0.3353658536585366,1.0,0.32559860457740897,success,,
factory_vfhdbscan,8.0,80.0,1.0,0.3644067796610169,0.07212364052661706,1.0,0.1204147173543433,success,,
factory_vfhdbscan,8.0,80.0,3.0,0.3389830508474576,0.11572700296735905,1.0,0.17254728459241234,success,,
factory_vfhdbscan,8.0,80.0,5.0,0.3870056497175141,0.14316239316239315,1.0,0.20900790126830157,success,,
factory_vfhdbscan,8.0,80.0,7.0,0.3700564971751412,0.16161616161616163,1.0,0.22497719100520583,success,,
factory_vfhdbscan,8.0,80.0,9.0,0.3644067796610169,0.20222929936305734,1.0,0.2601095498928316,success,,
factory_vfhdbscan,8.0,80.0,11.0,0.3587570621468927,0.2647058823529412,1.0,0.30463752665245203,success,,
factory_vfhdbscan,8.0,80.0,13.0,0.3305084745762712,0.3258426966292135,1.0,0.3281590018859713,success,,
factory_vfhdbscan,8.0,90.0,1.0,0.3587570621468927,0.07394156231365534,1.0,0.12261216545012167,success,,
factory_vfhdbscan,8.0,90.0,3.0,0.3389830508474576,0.1190233977619532,1.0,0.17618491887211535,success,,
factory_vfhdbscan,8.0,90.0,5.0,0.3728813559322034,0.1447811447811448,1.0,0.2085767831551097,success,,
factory_vfhdbscan,8.0,90.0,7.0,0.3672316384180791,0.16282051282051282,1.0,0.22561117260416239,success,,
factory_vfhdbscan,8.0,90.0,9.0,0.3587570621468927,0.19435736677115986,1.0,0.252125326203551,success,,
factory_vfhdbscan,8.0,90.0,11.0,0.3502824858757062,0.240234375,1.0,0.28500420442866486,success,,
factory_vfhdbscan,8.0,90.0,13.0,0.3333333333333333,0.291044776119403,1.0,0.3107569721115538,success,,
factory_vfhdbscan,8.0,100.0,1.0,0.3559322033898305,0.0743700061462815,1.0,0.1230329734179054,success,,
factory_vfhdbscan,8.0,100.0,3.0,0.3361581920903955,0.12,1.0,0.17686400792667822,success,,
factory_vfhdbscan,8.0,100.0,5.0,0.3446327683615819,0.14133016627078385,1.0,0.20045564376941663,success,,
factory_vfhdbscan,8.0,100.0,7.0,0.3559322033898305,0.164,1.0,0.2245403572825662,success,,
factory_vfhdbscan,8.0,100.0,9.0,0.3474576271186441,0.18808777429467086,1.0,0.24405972518478097,success,,
factory_vfhdbscan,8.0,100.0,11.0,0.3418079096045198,0.22972972972972974,1.0,0.274779588565322,success,,
